row_id,Consumer,Product,split,Liking,overall_visual_match,overall_visual_match_missing,color_pinkness_match,color_pinkness_match_missing,fat_lean_appearance_match,fat_lean_appearance_match_missing,surface_moisture_shine_match,surface_moisture_shine_match_missing,slice_structure_homogeneity_match,slice_structure_homogeneity_match_missing,overall_texture_match,overall_texture_match_missing,tenderness_softness_match,tenderness_softness_match_missing,firmness_rubberiness_match,firmness_rubberiness_match_missing,dryness_juiciness_match,dryness_juiciness_match_missing,fibrous_stringy_pieces_match,fibrous_stringy_pieces_match_missing,thickness_chew_match,thickness_chew_match_missing,overall_flavor_match,overall_flavor_match_missing,saltiness_match,saltiness_match_missing,ham_taste_match,ham_taste_match_missing,aromatic_smoky_spiced_match,aromatic_smoky_spiced_match_missing,bland_insipid_intensity_match,bland_insipid_intensity_match_missing,offnote_aftertaste_match,offnote_aftertaste_match_missing
1683,H463,J10,train,6.74,2.0,0,1.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,5.0,0,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1,4.0,0,3.5,1
1684,H463,J23,train,5.14,2.0,0,2.0,0,3.5,1,3.5,1,5.0,0,2.0,0,3.5,1,4.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
1685,H463,J26,train,8.66,5.0,0,3.5,1,6.0,0,3.5,1,6.0,0,5.0,0,3.5,1,5.0,0,3.5,1,6.0,0,3.5,1,6.0,0,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1
1686,H463,J27,train,3.74,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,2.0,0,3.5,1,2.0,0,3.5,1,5.0,0,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1
1687,H464,J04,train,7.93,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1688,H464,J08,train,5.0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1689,H467,J01,train,2.21,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1690,H467,J23,train,6.67,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1691,H467,J26,train,4.71,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1692,H467,J29,train,6.5,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1693,H467,J30,train,1.31,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1694,H467,J31,train,1.98,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1695,H468,J01,train,6.44,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1
1696,H468,J02,train,7.01,3.5,1,3.5,1,6.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1697,H468,J20,train,5.15,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1698,H468,J25,train,3.12,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,6.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1
1699,H471,J05,train,4.83,2.0,0,2.0,0,2.0,0,1.0,0,3.0,0,2.0,0,4.0,0,3.5,1,2.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1700,H471,J20,train,1.2,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1701,H471,J23,train,6.24,2.0,0,3.5,1,2.0,0,2.0,0,3.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1702,H471,J26,train,9.41,5.0,0,4.0,0,6.0,0,3.5,1,4.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1703,H472,J03,train,9.53,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1704,H472,J04,train,9.3,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1705,H472,J05,train,4.52,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1706,H472,J06,train,6.16,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1707,H472,J10,train,5.77,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1708,H472,J28,train,8.9,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1709,H472,J29,train,9.67,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1710,H472,J30,train,8.99,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1711,H472,J31,train,9.71,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1712,H477,J01,train,9.19,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,4.0,0,6.0,0,5.0,0,2.0,0,3.5,1,6.0,0
1713,H477,J05,train,5.57,4.0,0,4.0,0,3.5,1,3.5,1,6.0,0,5.0,0,3.5,1,3.5,1,3.0,0,3.5,1,6.0,0,3.0,0,6.0,0,3.0,0,2.0,0,3.0,0,5.0,0
1714,H477,J28,train,8.06,4.0,0,4.0,0,3.0,0,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,6.0,0,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,6.0,0
1715,H477,J30,train,6.53,5.0,0,6.0,0,4.0,0,3.5,1,6.0,0,6.0,0,5.0,0,5.0,0,3.5,1,3.5,1,6.0,0,3.0,0,5.0,0,6.0,0,2.0,0,2.0,0,6.0,0
1716,H478,J22,holdout,9.28,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1
1717,H479,J02,train,9.69,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1718,H479,J04,train,9.71,5.0,0,6.0,0,3.0,0,3.5,1,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,5.0,0,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1
1719,H479,J05,train,8.98,4.0,0,5.0,0,5.0,0,3.5,1,3.5,1,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,3.5,1,3.0,0,3.5,1
1720,H479,J07,train,2.68,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,1.0,0,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1
1721,H479,J10,train,9.95,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1722,H479,J28,train,9.03,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1723,H479,J31,train,3.08,2.0,0,3.5,1,1.0,0,3.5,1,2.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1724,H480,J05,train,6.62,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1725,H480,J09,train,8.51,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1726,H480,J25,train,5.43,3.0,0,3.0,0,6.0,0,3.5,1,2.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1727,H480,J26,train,3.63,2.0,0,2.0,0,3.0,0,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1728,H480,J28,train,5.7,3.0,0,3.0,0,3.5,1,3.5,1,2.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1729,H480,J30,train,7.18,3.0,0,4.0,0,5.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1730,H482,J05,holdout,5.03,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,3.0,0,4.0,0,4.0,0,3.0,0,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1731,H482,J08,holdout,0.24,3.0,0,6.0,0,2.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,2.0,0,3.5,1,4.0,0,1.0,0,3.5,1,1.0,0,1.0,0,2.0,0,1.0,0
1732,H482,J20,holdout,3.04,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,5.0,0,5.0,0,3.5,1,4.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1733,H482,J29,holdout,6.98,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,6.0,0,2.0,0
1734,H483,J02,train,7.6,4.0,0,4.0,0,5.0,0,3.5,1,4.0,0,3.0,0,6.0,0,3.5,1,5.0,0,2.0,0,6.0,0,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1
1735,H483,J10,train,9.51,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,5.0,0,6.0,0,4.0,0,3.5,1,3.5,1,3.5,1
1736,H483,J20,train,7.01,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
1737,H483,J22,train,8.49,6.0,0,6.0,0,6.0,0,3.5,1,5.0,0,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,4.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
1738,H483,J25,train,1.81,2.0,0,4.0,0,1.0,0,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,1.0,0,2.0,0,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1
1739,H483,J28,train,4.92,4.0,0,6.0,0,5.0,0,3.5,1,3.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,1.0,0,2.0,0,1.0,0
1740,H483,J31,train,8.67,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,5.0,0,6.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1
1741,H484,J10,train,6.32,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,5.0,0,3.5,1,4.0,0,3.5,1
1742,H484,J23,train,3.46,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,2.0,0,3.5,1,2.0,0,1.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
1743,H484,J26,train,6.48,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,1.0,0,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1
1744,H484,J30,train,6.35,2.0,0,1.0,0,3.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,2.0,0,3.5,1
1745,H484,J31,train,4.14,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1
1746,H485,J01,train,9.93,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,5.0,0,3.5,1,3.5,1
1747,H485,J02,train,9.91,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1
1748,H485,J10,train,9.62,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1
1749,H485,J15,train,8.68,4.0,0,6.0,0,3.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1
1750,H485,J20,train,9.92,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1751,H485,J27,train,8.77,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.0,0,4.0,0,2.0,0,3.5,1,3.5,1
1752,H485,J31,train,9.46,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.0,0,2.0,0,4.0,0,4.0,0,3.5,1,3.5,1
1753,H486,J01,train,2.57,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.5,1
1754,H486,J28,train,6.79,4.0,0,3.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
1755,H486,J30,train,6.31,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
1756,H486,J31,train,2.06,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,1.0,0,1.0,0,2.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,2.0,0,3.5,1
1757,H490,J05,train,3.8,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,4.0,0,3.5,1,3.5,1,3.5,1
1758,H490,J06,train,2.77,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1759,H490,J07,train,8.45,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1760,H490,J08,train,5.91,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,2.0,0,5.0,0,3.5,1,3.5,1,3.5,1
1761,H491,J05,holdout,9.95,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1
1762,H491,J26,holdout,9.89,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
1763,H491,J27,holdout,9.62,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
1764,H491,J28,holdout,6.37,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.5,1
1765,H492,J26,train,8.2,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1766,H492,J28,train,3.89,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1767,H495,J04,train,5.23,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1768,H495,J05,train,2.06,2.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1769,H495,J26,train,2.69,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.0,0,3.5,1,3.0,0,3.5,1
1770,H495,J28,train,5.08,4.0,0,3.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,4.0,0,3.5,1,3.5,1,3.5,1
1771,H500,J09,train,1.01,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,2.0,0,1.0,0,4.0,0,3.5,1,3.5,1,2.0,0
1772,H500,J24,train,4.11,2.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.0,0,3.5,1,3.5,1,1.0,0,3.5,1,4.0,0,2.0,0,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1
1773,H500,J26,train,1.97,2.0,0,4.0,0,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,3.5,1,1.0,0,3.5,1
1774,H500,J27,train,0.56,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,2.0,0,3.5,1,3.5,1,6.0,0,1.0,0,3.0,0,2.0,0,1.0,0,3.5,1,3.5,1,2.0,0,3.5,1
1775,H500,J28,train,8.88,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,2.0,0,2.0,0,3.5,1,1.0,0,3.5,1,6.0,0,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1776,H500,J30,train,2.92,3.0,0,6.0,0,4.0,0,2.0,0,3.0,0,3.0,0,3.5,1,3.5,1,2.0,0,3.0,0,5.0,0,3.0,0,5.0,0,3.5,1,3.5,1,2.0,0,3.5,1
1777,H500,J32,train,0.14,2.0,0,1.0,0,5.0,0,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,6.0,0,3.5,1,4.0,0,1.0,0,1.0,0,3.5,1,3.5,1,6.0,0,3.5,1
1778,H503,J05,train,7.67,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1779,H503,J09,train,8.45,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1780,H503,J26,train,5.96,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1781,H503,J31,train,6.99,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1782,H505,J10,train,7.3,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1783,H505,J15,train,5.77,5.0,0,6.0,0,3.5,1,3.5,1,4.0,0,4.0,0,5.0,0,3.5,1,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1784,H505,J16,train,1.01,3.0,0,6.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1785,H505,J26,train,9.79,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1786,H506,J01,train,4.94,2.0,0,3.5,1,3.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
1787,H506,J11,train,2.66,2.0,0,3.5,1,5.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,5.0,0,1.0,0,3.5,1,1.0,0,3.5,1
1788,H506,J17,train,2.41,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,2.0,0,3.5,1,2.0,0,3.5,1
1789,H506,J28,train,7.56,5.0,0,3.5,1,6.0,0,6.0,0,5.0,0,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,1.0,0,5.0,0,2.0,0,3.5,1,3.5,1
1790,H507,J01,holdout,6.99,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1791,H507,J02,holdout,6.6,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1792,H507,J15,holdout,5.23,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1793,H507,J19,holdout,6.66,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
1794,H508,J09,train,6.76,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,3.5,1,3.0,0,3.5,1,3.5,1
1795,H508,J10,train,5.68,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1796,H508,J27,train,5.71,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1
1797,H508,J30,train,8.36,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
