row_id,Consumer,Product,Liking,parse_error,overall_visual_match,color_pinkness_match,fat_lean_appearance_match,surface_moisture_shine_match,slice_structure_homogeneity_match,overall_texture_match,tenderness_softness_match,firmness_rubberiness_match,dryness_juiciness_match,fibrous_stringy_pieces_match,thickness_chew_match,overall_flavor_match,saltiness_match,ham_taste_match,aromatic_smoky_spiced_match,bland_insipid_intensity_match,offnote_aftertaste_match
1499,H406,J20,9.15,,6.0,6.0,6.0,,,6.0,6.0,,,,,6.0,,6.0,,,6.0
1500,H406,J21,4.88,,3.0,4.0,5.0,,3.0,5.0,5.0,,,,,3.0,3.0,3.0,,,3.0
1501,H406,J30,0.08,,3.0,4.0,,,,2.0,2.0,,2.0,,,1.0,3.0,1.0,,1.0,
1502,H408,J04,1.16,,4.0,6.0,,,,1.0,,,2.0,,,1.0,,1.0,,,
1503,H408,J05,2.7,,,,,,,4.0,,,4.0,4.0,,2.0,1.0,2.0,,,2.0
1504,H408,J26,7.66,,,,,,,2.0,4.0,,,,,,,,,,
1505,H408,J27,0.25,,3.0,,,,,4.0,,,3.0,,,1.0,,1.0,,,1.0
1506,H408,J29,0.01,,2.0,,,2.0,,2.0,,,2.0,,,1.0,6.0,1.0,,,
1507,H408,J30,7.99,,5.0,,,6.0,,6.0,6.0,,6.0,,,5.0,,5.0,,,
1508,H408,J31,6.91,,4.0,,,,,3.0,,,3.0,,,4.0,,,,,
1509,H409,J04,0.5,,5.0,6.0,,,,2.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,,
1510,H409,J06,9.33,,,,,,,6.0,6.0,,6.0,,,6.0,,6.0,,,
1511,H409,J10,7.45,,5.0,6.0,,,,4.0,5.0,,3.0,,,3.0,,4.0,,,
1512,H409,J27,0.7,,4.0,4.0,,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,1.0
1513,H409,J28,2.46,,,3.0,,,,2.0,2.0,,3.0,,,2.0,1.0,2.0,,,
1514,H410,J01,2.09,,2.0,,,2.0,,2.0,3.0,2.0,2.0,,,2.0,,2.0,,6.0,
1515,H413,J01,2.88,,4.0,6.0,3.0,,5.0,3.0,,5.0,3.0,,4.0,2.0,6.0,1.0,,,
1516,H413,J09,8.3,,3.0,4.0,2.0,,,4.0,5.0,5.0,6.0,5.0,2.0,5.0,,6.0,,,
1517,H413,J21,3.74,,5.0,6.0,6.0,,,5.0,,6.0,5.0,5.0,,3.0,5.0,3.0,,3.0,
1518,H413,J23,2.38,,3.0,4.0,5.0,,2.0,4.0,,6.0,5.0,,2.0,2.0,5.0,2.0,,2.0,
1519,H413,J25,5.82,,5.0,6.0,6.0,,5.0,6.0,,6.0,6.0,,3.0,3.0,,4.0,,2.0,
1520,H413,J30,2.29,,3.0,6.0,2.0,3.0,,4.0,5.0,5.0,4.0,,,2.0,4.0,2.0,,2.0,
1521,H415,J01,8.23,,3.0,2.0,1.0,,,4.0,5.0,,,,2.0,3.0,,4.0,,3.0,
1522,H415,J03,3.94,,2.0,1.0,,,,5.0,6.0,,,,2.0,1.0,,,,,1.0
1523,H415,J07,2.67,,2.0,2.0,,,,4.0,4.0,,,,,3.0,2.0,,,,
1524,H415,J09,6.64,,1.0,1.0,,,,4.0,,,,,,2.0,,,,,
1525,H415,J27,7.24,,4.0,5.0,2.0,,3.0,3.0,3.0,,2.0,,5.0,3.0,,4.0,,,
1526,H415,J28,7.7,,4.0,5.0,1.0,,,1.0,2.0,,1.0,,1.0,4.0,,6.0,,,
1527,H415,J30,3.45,,2.0,1.0,2.0,,,3.0,3.0,,2.0,,2.0,1.0,,,,,
1528,H415,J31,5.08,,2.0,4.0,1.0,,1.0,2.0,2.0,,,,4.0,2.0,4.0,,2.0,,
1529,H418,J02,6.73,,2.0,6.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,3.0,5.0,5.0,,,
1530,H418,J07,5.23,,3.0,6.0,3.0,,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,6.0,3.0,2.0,3.0,
1531,H418,J10,4.52,,4.0,6.0,6.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,1.0,
1532,H418,J28,7.01,,5.0,6.0,6.0,4.0,,4.0,4.0,,,,,5.0,6.0,6.0,,,
1533,H418,J30,7.59,,3.0,2.0,6.0,,,3.0,2.0,3.0,2.0,,,5.0,6.0,6.0,4.0,,
1534,H418,J31,3.26,,2.0,5.0,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,
1535,H419,J05,2.22,,4.0,5.0,,3.0,,2.0,,,2.0,,,2.0,,2.0,2.0,2.0,
1536,H419,J06,5.93,,6.0,6.0,,,,4.0,,,4.0,,3.0,6.0,,,6.0,,
1537,H419,J11,4.1,,4.0,,,,,2.0,,,1.0,,,2.0,,,,2.0,
1538,H419,J30,4.6,,5.0,6.0,,,3.0,2.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,
1539,H420,J02,8.89,,5.0,,6.0,,,5.0,6.0,,,,4.0,5.0,6.0,5.0,,,
1540,H420,J20,6.02,,2.0,,2.0,,2.0,2.0,2.0,2.0,,,3.0,5.0,,6.0,,,
1541,H420,J25,5.52,,,,,,,4.0,4.0,,,,,4.0,2.0,6.0,,,
1542,H420,J26,9.96,,5.0,,6.0,,,5.0,,,,,6.0,5.0,6.0,4.0,,,
1543,H420,J28,7.01,,4.0,,,,,4.0,,,,,6.0,2.0,,2.0,,,2.0
1544,H420,J30,6.41,,,,,,,4.0,6.0,,,,1.0,3.0,,2.0,,,
1545,H420,J31,6.75,,4.0,,,,,5.0,5.0,,,,2.0,2.0,,2.0,,,
1546,H423,J23,6.55,,,,,,,,,,,,,,,,,,
1547,H423,J24,6.9,,,,,,,,,,,,,,,,,,
1548,H423,J26,8.25,,,,,,,,,,,,,,,,,,
1549,H423,J31,7.78,,,,,,,,,,,,,,,,,,
1550,H424,J01,6.01,,3.0,,4.0,,,2.0,2.0,,,,2.0,2.0,,2.0,,3.0,
1551,H424,J02,6.81,,4.0,3.0,,,,5.0,5.0,,,,,3.0,,3.0,,,
1552,H424,J23,2.21,,2.0,,,,,4.0,4.0,,,,,2.0,,2.0,,2.0,
1553,H424,J30,4.91,,3.0,3.0,4.0,,,5.0,5.0,,,,5.0,5.0,,5.0,,,
1554,H425,J05,2.58,,1.0,,,,2.0,2.0,,1.0,3.0,,,1.0,,1.0,,2.0,
1555,H425,J07,8.42,,2.0,1.0,4.0,1.0,2.0,4.0,,5.0,2.0,,,4.0,,5.0,,,
1556,H425,J10,8.59,,,,4.0,3.0,,5.0,,,6.0,,,,,,,,
1557,H425,J17,6.36,,1.0,,,1.0,1.0,2.0,,2.0,1.0,,,4.0,,,,,
1558,H425,J20,8.04,,3.0,,3.0,3.0,6.0,4.0,,6.0,3.0,,,5.0,6.0,5.0,,,
1559,H425,J27,7.73,,2.0,4.0,,1.0,2.0,3.0,,2.0,1.0,,,5.0,5.0,6.0,,,
1560,H425,J28,7.89,,3.0,,,,,2.0,,2.0,2.0,,,3.0,,,,,
1561,H425,J30,7.73,,4.0,,,,,6.0,,5.0,6.0,,,6.0,6.0,6.0,,,
1562,H430,J19,5.59,,,,,,,,,,,,,,,,,,
1563,H432,J01,4.2,,2.0,,1.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
1564,H432,J05,5.98,,2.0,2.0,3.0,,1.0,3.0,4.0,,,2.0,3.0,2.0,4.0,2.0,2.0,,6.0
1565,H432,J06,4.5,,2.0,,4.0,2.0,3.0,5.0,,,,5.0,5.0,2.0,3.0,2.0,2.0,2.0,
1566,H432,J08,5.53,,2.0,,2.0,2.0,3.0,5.0,,,,4.0,4.0,2.0,3.0,2.0,,3.0,6.0
1567,H432,J10,6.7,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,,1.0,1.0,2.0,5.0,2.0,1.0,,5.0
1568,H432,J26,7.33,,2.0,,4.0,,2.0,3.0,,4.0,,3.0,4.0,3.0,5.0,3.0,,,6.0
1569,H432,J27,5.39,,1.0,1.0,2.0,,1.0,4.0,,,,4.0,,2.0,2.0,2.0,2.0,,6.0
1570,H433,J05,9.78,,,,,,,,,,,,,,,,,,
1571,H433,J11,1.07,,,,,,,,,,,,,,,,,,
1572,H433,J25,7.46,,,,,,,,,,,,,,,,,,
1573,H433,J27,9.59,,,,,,,,,,,,,,,,,,
1574,H433,J28,8.69,,,,,,,,,,,,,,,,,,
1575,H433,J30,4.88,,,,,,,,,,,,,,,,,,
1576,H434,J01,3.62,,5.0,6.0,5.0,,,4.0,5.0,,,,,5.0,,6.0,,4.0,
1577,H434,J07,7.29,,2.0,2.0,2.0,,,4.0,5.0,,,,4.0,4.0,,4.0,,3.0,
1578,H434,J10,9.91,,3.0,,2.0,,,2.0,2.0,4.0,,,2.0,5.0,,6.0,,,
1579,H434,J11,5.3,,2.0,,2.0,,2.0,1.0,2.0,,,2.0,,4.0,,4.0,,3.0,
1580,H434,J17,8.68,,5.0,6.0,6.0,,,6.0,6.0,,,6.0,,6.0,,6.0,,,
1581,H434,J26,9.95,,3.0,,,,2.0,3.0,4.0,,,,,6.0,,6.0,,,
1582,H434,J28,9.57,,2.0,2.0,2.0,,,2.0,2.0,,,,,6.0,,6.0,,,
1583,H434,J30,8.64,,6.0,6.0,,,,5.0,5.0,,,,,6.0,,6.0,,,
1584,H434,J31,4.91,,5.0,6.0,5.0,,,5.0,5.0,,,5.0,,2.0,,2.0,,2.0,
1585,H435,J10,8.53,,,,,,,,,,,,,,,,,,
1586,H435,J23,9.28,,,,,,,,,,,,,,,,,,
1587,H435,J27,6.71,,,,,,,,,,,,,,,,,,
1588,H435,J28,8.28,,,,,,,,,,,,,,,,,,
1589,H438,J04,9.78,,4.0,5.0,3.0,5.0,6.0,5.0,,,3.0,6.0,,5.0,6.0,6.0,6.0,,6.0
1590,H438,J05,6.99,,2.0,,4.0,1.0,1.0,6.0,,,,,,2.0,,2.0,,,
1591,H438,J26,0.97,,3.0,6.0,5.0,,2.0,1.0,,2.0,,1.0,,2.0,4.0,2.0,5.0,2.0,
1592,H438,J27,3.12,,3.0,,4.0,6.0,2.0,1.0,,2.0,2.0,,,2.0,2.0,4.0,2.0,,
1593,H439,J01,8.89,,,,,,,,,,,,,4.0,,,,,
1594,H439,J02,9.5,,6.0,,6.0,,,4.0,4.0,,,,,4.0,,,,4.0,
1595,H439,J03,6.83,,,,,,,,,,,,2.0,4.0,,,,4.0,
1596,H439,J20,8.5,,4.0,,,,,4.0,,,,,,4.0,,,,,
1597,H439,J22,7.3,,4.0,,,,,4.0,4.0,,,,,4.0,,,,4.0,
1598,H439,J23,5.26,,4.0,,4.0,,,2.0,2.0,,,,,4.0,,,,4.0,
1599,H439,J26,8.42,,,,4.0,,,4.0,4.0,,,,,4.0,,,,4.0,
1600,H439,J28,9.59,,4.0,,3.0,,,5.0,5.0,,,,,4.0,,,,4.0,
1601,H439,J30,9.79,,4.0,,,,,4.0,4.0,,,,,4.0,,,,4.0,
1602,H439,J31,5.96,,4.0,,3.0,,,4.0,4.0,,,,,4.0,,,,4.0,
1603,H440,J01,8.1,,5.0,6.0,6.0,,5.0,5.0,5.0,4.0,4.0,,,5.0,6.0,5.0,4.0,,
1604,H440,J05,6.05,,4.0,6.0,2.0,,3.0,3.0,4.0,2.0,3.0,,,4.0,4.0,3.0,5.0,,
1605,H440,J26,9.43,,6.0,6.0,6.0,,6.0,4.0,3.0,4.0,,,,5.0,5.0,6.0,5.0,,
1606,H440,J31,7.84,,6.0,,6.0,,6.0,4.0,,6.0,,,,6.0,6.0,6.0,5.0,,
1607,H441,J20,0.36,,,,,,,,,,,,,,,,,,
1608,H441,J21,5.98,,,,,,,,,,,,,,,,,,
1609,H442,J31,0.37,,,,,,,,,,,,,,,,,,
1610,H442,J32,7.87,,,,,,,,,,,,,,,,,,
1611,H443,J04,6.09,,,,,,,,,,,,,,,,,,
1612,H444,J03,1.87,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,3.0,5.0,3.0,,,
1613,H444,J04,0.17,,2.0,2.0,1.0,,2.0,2.0,,,1.0,,,2.0,4.0,2.0,,2.0,
1614,H444,J05,0.31,,2.0,2.0,,,,2.0,,2.0,,,,2.0,2.0,2.0,,,
1615,H444,J06,0.32,,2.0,2.0,,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,
1616,H444,J20,1.58,,3.0,2.0,6.0,,,3.0,,,,,,3.0,4.0,,,,
1617,H446,J01,2.29,,5.0,6.0,4.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,,2.0,
1618,H446,J05,4.9,,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,,2.0,
1619,H446,J15,2.92,,3.0,3.0,5.0,,5.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,
1620,H446,J17,5.8,,5.0,6.0,4.0,5.0,5.0,3.0,3.0,3.0,,,,4.0,,4.0,,,
1621,H446,J27,6.52,,3.0,5.0,6.0,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,4.0,2.0,,2.0,
1622,H446,J31,3.82,,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,
1623,H447,J01,7.98,,4.0,,,,,3.0,,,,,2.0,4.0,,,,,
1624,H447,J02,9.1,,4.0,,3.0,,,5.0,,,,,6.0,4.0,,3.0,,,
1625,H447,J20,5.43,,1.0,4.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,
1626,H447,J25,4.4,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,
1627,H449,J01,9.74,,5.0,6.0,5.0,,4.0,5.0,6.0,,,,4.0,4.0,3.0,5.0,,,
1628,H449,J02,9.86,,5.0,6.0,5.0,,4.0,6.0,6.0,,,,,5.0,5.0,6.0,,,
1629,H449,J04,9.79,,5.0,6.0,4.0,,,5.0,6.0,,5.0,,,,,,,,
1630,H449,J10,6.27,,5.0,6.0,4.0,,4.0,5.0,5.0,,,,,6.0,6.0,6.0,,,
1631,H449,J26,9.69,,5.0,6.0,4.0,,,2.0,,,,,,4.0,5.0,6.0,3.0,,
1632,H449,J32,9.59,,5.0,6.0,4.0,,,6.0,6.0,,,,,6.0,6.0,6.0,,,
1633,H451,J01,2.91,,2.0,2.0,,2.0,,2.0,2.0,,3.0,,,2.0,,2.0,,2.0,
1634,H451,J02,7.21,,6.0,6.0,,,,5.0,5.0,,4.0,,,3.0,,3.0,,,
1635,H451,J03,5.05,,2.0,2.0,,,,2.0,2.0,,2.0,,1.0,4.0,,4.0,,,
1636,H451,J09,6.35,,5.0,5.0,2.0,,,2.0,2.0,,4.0,,,4.0,,5.0,,,
1637,H451,J11,3.92,,1.0,1.0,1.0,,,2.0,2.0,,2.0,,,2.0,,2.0,,,
1638,H451,J23,8.75,,6.0,6.0,2.0,,,4.0,5.0,,5.0,,,4.0,,4.0,,,
1639,H451,J28,9.01,,5.0,,,,,5.0,5.0,,4.0,,,3.0,,3.0,,,
1640,H453,J01,7.14,,3.0,4.0,,,,2.0,3.0,2.0,,,,3.0,4.0,,,,3.0
1641,H453,J02,8.13,,4.0,4.0,,,,5.0,,5.0,,,,3.0,3.0,4.0,,,
1642,H453,J04,7.57,,3.0,2.0,,,,6.0,,6.0,,,,5.0,6.0,4.0,,,
1643,H453,J05,6.44,,5.0,5.0,,,,6.0,,6.0,,,,4.0,3.0,5.0,,,
1644,H453,J06,7.17,,6.0,6.0,,,6.0,6.0,,6.0,,,,6.0,6.0,6.0,,,
1645,H453,J27,5.43,,2.0,2.0,,,2.0,5.0,,6.0,,,,2.0,1.0,,,,
1646,H454,J05,5.09,,,,,,,3.0,4.0,3.0,2.0,,,3.0,3.0,4.0,5.0,,
1647,H454,J07,4.82,,,,,,2.0,4.0,4.0,,3.0,,,2.0,3.0,2.0,3.0,,2.0
1648,H454,J16,7.26,,,,,2.0,,3.0,3.0,4.0,2.0,,,3.0,2.0,5.0,,,
1649,H454,J26,0.65,,,,,,,3.0,3.0,3.0,4.0,,,2.0,2.0,2.0,5.0,2.0,
1650,H454,J32,2.45,,,,,,,4.0,5.0,4.0,6.0,,,2.0,,2.0,2.0,,
1651,H455,J01,6.79,,4.0,,6.0,,,6.0,6.0,,,,1.0,2.0,1.0,,,,1.0
1652,H455,J02,6.95,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,,,,
1653,H455,J10,8.0,,3.0,,,,,3.0,3.0,,,,,1.0,,,,,
1654,H455,J11,9.33,,4.0,4.0,6.0,,,4.0,4.0,,,,1.0,1.0,,1.0,,,1.0
1655,H455,J20,1.53,,2.0,2.0,1.0,,,3.0,4.0,,,,,2.0,,1.0,,2.0,1.0
1656,H455,J23,4.61,,2.0,,1.0,,,4.0,6.0,,,2.0,,2.0,,,,,1.0
1657,H455,J26,1.82,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,2.0,
1658,H455,J30,9.44,,5.0,,6.0,,,4.0,,,,,6.0,1.0,,1.0,,,
1659,H456,J02,6.85,,3.0,4.0,,2.0,,3.0,3.0,3.0,2.0,,,4.0,4.0,6.0,5.0,,
1660,H456,J09,4.98,,5.0,6.0,,6.0,3.0,6.0,6.0,,5.0,,,2.0,,2.0,1.0,,
1661,H456,J11,7.11,,5.0,5.0,5.0,6.0,,2.0,2.0,2.0,6.0,,,4.0,3.0,5.0,5.0,,
1662,H456,J15,5.17,,2.0,,,1.0,,5.0,6.0,,2.0,,6.0,2.0,,2.0,5.0,2.0,
1663,H456,J20,5.38,,4.0,5.0,,3.0,,2.0,2.0,,2.0,2.0,,2.0,2.0,,5.0,2.0,
1664,H456,J22,8.46,,6.0,6.0,6.0,6.0,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,,
1665,H456,J23,5.96,,2.0,2.0,4.0,6.0,,5.0,6.0,,,,,2.0,5.0,2.0,5.0,2.0,
1666,H456,J26,5.17,,3.0,,5.0,2.0,,2.0,2.0,3.0,,,,2.0,6.0,2.0,,2.0,
1667,H456,J27,9.43,,5.0,6.0,,,,5.0,6.0,5.0,,,,6.0,6.0,6.0,6.0,,
1668,H456,J29,7.79,,3.0,4.0,5.0,,,4.0,3.0,,,,,3.0,,,2.0,,
1669,H456,J30,6.96,,2.0,,2.0,1.0,,4.0,5.0,,2.0,,,3.0,2.0,4.0,3.0,,
1670,H458,J21,5.35,,,,,,,,,,,,,,,,,,
1671,H460,J01,3.07,,3.0,5.0,2.0,,,1.0,1.0,,,,,2.0,,2.0,2.0,2.0,
1672,H460,J02,5.15,,4.0,5.0,,,,2.0,2.0,,2.0,,,4.0,,,6.0,,
1673,H460,J23,7.7,,5.0,5.0,6.0,,,6.0,6.0,,,,,3.0,,,3.0,,
1674,H460,J26,8.4,,2.0,2.0,,,2.0,6.0,6.0,,,,,6.0,,,6.0,,
1675,H462,J02,9.3,,5.0,4.0,6.0,,,6.0,6.0,5.0,6.0,,,6.0,6.0,5.0,5.0,,
1676,H462,J11,9.73,,4.0,6.0,3.0,,4.0,4.0,5.0,6.0,3.0,,,6.0,6.0,6.0,,,
1677,H462,J20,4.8,,4.0,6.0,3.0,,,6.0,6.0,6.0,6.0,,,2.0,5.0,3.0,2.0,3.0,
1678,H462,J23,8.81,,6.0,6.0,5.0,,6.0,6.0,6.0,6.0,5.0,,,6.0,6.0,,6.0,,
1679,H462,J25,1.77,,2.0,,2.0,,2.0,4.0,6.0,2.0,6.0,2.0,2.0,5.0,,,6.0,,2.0
1680,H462,J26,9.32,,5.0,6.0,5.0,,,6.0,6.0,6.0,6.0,,,6.0,6.0,5.0,6.0,,
1681,H462,J27,4.76,,5.0,4.0,5.0,,,3.0,4.0,,2.0,,,2.0,3.0,,2.0,2.0,
1682,H462,J28,5.11,,4.0,,4.0,,,3.0,5.0,2.0,6.0,6.0,4.0,2.0,,,2.0,2.0,
1683,H463,J10,6.74,,2.0,1.0,,,2.0,2.0,2.0,2.0,,5.0,,3.0,,3.0,,4.0,
1684,H463,J23,5.14,,2.0,2.0,,,5.0,2.0,,4.0,,2.0,,2.0,,2.0,,2.0,
1685,H463,J26,8.66,,5.0,,6.0,,6.0,5.0,,5.0,,6.0,,6.0,5.0,6.0,,6.0,
1686,H463,J27,3.74,,3.0,,,,4.0,2.0,,2.0,,5.0,,1.0,,1.0,,1.0,
1687,H464,J04,7.93,,,,,,,,,,,,,,,,,,
1688,H464,J08,5.0,,,,,,,,,,,,,,,,,,
1689,H467,J01,2.21,,,,,,,,,,,,,,,,,,
1690,H467,J23,6.67,,,,,,,,,,,,,,,,,,
1691,H467,J26,4.71,,,,,,,,,,,,,,,,,,
1692,H467,J29,6.5,,,,,,,,,,,,,,,,,,
1693,H467,J30,1.31,,,,,,,,,,,,,,,,,,
1694,H467,J31,1.98,,,,,,,,,,,,,,,,,,
1695,H468,J01,6.44,,,,4.0,,,3.0,,,,4.0,,2.0,2.0,,,2.0,
1696,H468,J02,7.01,,,,6.0,,4.0,,,,,6.0,,,4.0,,,,
1697,H468,J20,5.15,,4.0,,4.0,,,1.0,,,,1.0,,4.0,4.0,,,,
1698,H468,J25,3.12,,1.0,,1.0,,,2.0,,,,6.0,2.0,2.0,2.0,,,1.0,
1699,H471,J05,4.83,,2.0,2.0,2.0,1.0,3.0,2.0,4.0,,2.0,3.0,,,,,,,
1700,H471,J20,1.2,,2.0,2.0,2.0,,2.0,1.0,,,1.0,,,,,,,,
1701,H471,J23,6.24,,2.0,,2.0,2.0,3.0,2.0,,,2.0,2.0,,,,,,,
1702,H471,J26,9.41,,5.0,4.0,6.0,,4.0,6.0,,,6.0,,,,,,,,
1703,H472,J03,9.53,,,,,,,,,,,,,,,,,,
1704,H472,J04,9.3,,,,,,,,,,,,,,,,,,
1705,H472,J05,4.52,,,,,,,,,,,,,,,,,,
1706,H472,J06,6.16,,,,,,,,,,,,,,,,,,
1707,H472,J10,5.77,,,,,,,,,,,,,,,,,,
1708,H472,J28,8.9,,,,,,,,,,,,,,,,,,
1709,H472,J29,9.67,,,,,,,,,,,,,,,,,,
1710,H472,J30,8.99,,,,,,,,,,,,,,,,,,
1711,H472,J31,9.71,,,,,,,,,,,,,,,,,,
1712,H477,J01,9.19,,6.0,6.0,6.0,,6.0,6.0,6.0,,,,6.0,4.0,6.0,5.0,2.0,,6.0
1713,H477,J05,5.57,,4.0,4.0,,,6.0,5.0,,,3.0,,6.0,3.0,6.0,3.0,2.0,3.0,5.0
1714,H477,J28,8.06,,4.0,4.0,3.0,,5.0,5.0,5.0,,,,6.0,4.0,6.0,,2.0,,6.0
1715,H477,J30,6.53,,5.0,6.0,4.0,,6.0,6.0,5.0,5.0,,,6.0,3.0,5.0,6.0,2.0,2.0,6.0
1716,H478,J22,9.28,,5.0,6.0,,,,3.0,,3.0,,,,4.0,,4.0,,,
1717,H479,J02,9.69,,5.0,6.0,,,,4.0,,4.0,,,,3.0,,,,,
1718,H479,J04,9.71,,5.0,6.0,3.0,,5.0,6.0,,6.0,,,5.0,2.0,2.0,2.0,,2.0,
1719,H479,J05,8.98,,4.0,5.0,5.0,,,4.0,,4.0,,,,3.0,4.0,,,3.0,
1720,H479,J07,2.68,,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,1.0,
1721,H479,J10,9.95,,5.0,6.0,5.0,,,3.0,,2.0,,,,5.0,5.0,,,,
1722,H479,J28,9.03,,5.0,6.0,,,,2.0,,1.0,,,,4.0,6.0,,,,
1723,H479,J31,3.08,,2.0,,1.0,,2.0,1.0,,1.0,,,2.0,1.0,,,,,
1724,H480,J05,6.62,,2.0,2.0,,2.0,,4.0,,,3.0,,,3.0,3.0,,,,
1725,H480,J09,8.51,,2.0,2.0,,,,4.0,,4.0,,,,3.0,3.0,,,,
1726,H480,J25,5.43,,3.0,3.0,6.0,,2.0,6.0,,,,,,4.0,6.0,,,,
1727,H480,J26,3.63,,2.0,2.0,3.0,,2.0,1.0,,,,,,3.0,5.0,,,,
1728,H480,J28,5.7,,3.0,3.0,,,2.0,6.0,,,,,,,,,,,
1729,H480,J30,7.18,,3.0,4.0,5.0,,,3.0,3.0,,,,,4.0,5.0,,,,
1730,H482,J05,5.03,,2.0,2.0,2.0,,,3.0,4.0,4.0,3.0,,,4.0,3.0,,,,
1731,H482,J08,0.24,,3.0,6.0,2.0,,,3.0,5.0,,2.0,,4.0,1.0,,1.0,1.0,2.0,1.0
1732,H482,J20,3.04,,2.0,2.0,2.0,,2.0,5.0,5.0,,4.0,,,2.0,1.0,,,,
1733,H482,J29,6.98,,2.0,2.0,2.0,,,5.0,6.0,,4.0,,,4.0,6.0,,2.0,6.0,2.0
1734,H483,J02,7.6,,4.0,4.0,5.0,,4.0,3.0,6.0,,5.0,2.0,6.0,5.0,5.0,5.0,,,
1735,H483,J10,9.51,,6.0,6.0,6.0,,6.0,6.0,6.0,,6.0,6.0,,5.0,6.0,4.0,,,
1736,H483,J20,7.01,,4.0,,4.0,,,5.0,5.0,,,,5.0,6.0,6.0,6.0,,,
1737,H483,J22,8.49,,6.0,6.0,6.0,,5.0,5.0,6.0,,6.0,,4.0,6.0,6.0,6.0,,,
1738,H483,J25,1.81,,2.0,4.0,1.0,,2.0,1.0,,,1.0,2.0,,5.0,6.0,5.0,,,
1739,H483,J28,4.92,,4.0,6.0,5.0,,3.0,5.0,6.0,,,,2.0,2.0,2.0,,1.0,2.0,1.0
1740,H483,J31,8.67,,5.0,6.0,6.0,,,5.0,6.0,,6.0,,5.0,6.0,6.0,5.0,,,
1741,H484,J10,6.32,,2.0,2.0,,,,6.0,6.0,,6.0,,,4.0,,5.0,,4.0,
1742,H484,J23,3.46,,1.0,,1.0,,,1.0,2.0,,2.0,1.0,,2.0,,2.0,,2.0,
1743,H484,J26,6.48,,2.0,2.0,,,,3.0,,,1.0,6.0,,6.0,,6.0,,6.0,
1744,H484,J30,6.35,,2.0,1.0,3.0,,,6.0,6.0,,6.0,,,2.0,1.0,,,2.0,
1745,H484,J31,4.14,,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,2.0,,,
1746,H485,J01,9.93,,6.0,6.0,,,,6.0,6.0,,,,,6.0,,6.0,5.0,,
1747,H485,J02,9.91,,6.0,6.0,6.0,,,6.0,6.0,,,,,6.0,,6.0,6.0,,
1748,H485,J10,9.62,,6.0,6.0,,,,5.0,5.0,,,,,4.0,,,4.0,,
1749,H485,J15,8.68,,4.0,6.0,3.0,,,3.0,3.0,,,,,3.0,,3.0,2.0,,
1750,H485,J20,9.92,,6.0,,6.0,,,4.0,,,,,,4.0,,,,,
1751,H485,J27,8.77,,2.0,,1.0,,,6.0,6.0,,,,,3.0,3.0,4.0,2.0,,
1752,H485,J31,9.46,,3.0,3.0,,,,3.0,4.0,,,,2.0,3.0,2.0,4.0,4.0,,
1753,H486,J01,2.57,,5.0,6.0,,,,2.0,2.0,2.0,,,2.0,4.0,,5.0,,,
1754,H486,J28,6.79,,4.0,3.0,,,,5.0,5.0,,,,,6.0,,6.0,,,
1755,H486,J30,6.31,,5.0,6.0,6.0,,,5.0,4.0,,,,,6.0,,6.0,,,
1756,H486,J31,2.06,,2.0,2.0,,2.0,,1.0,1.0,2.0,,,,1.0,,1.0,,2.0,
1757,H490,J05,3.8,,2.0,,2.0,,,2.0,2.0,,2.0,,,2.0,2.0,4.0,,,
1758,H490,J06,2.77,,,,5.0,,,4.0,,,,6.0,,2.0,1.0,,,,
1759,H490,J07,8.45,,,,,,,5.0,,,,,,3.0,3.0,,,,
1760,H490,J08,5.91,,,,4.0,,,2.0,,,2.0,,,3.0,2.0,5.0,,,
